Shipment ID,Origin,Destination,Vehicle Type,Distance (km),Weather Conditions,Traffic Conditions,Delayed,Planned Delivery Duration,Actual Delivery Delay,Shipment Month,Shipment Day of Week,Is Weekend,Season
SHIP019136,8,1,3,0.3372222222222222,0,2,1,0.08333333333333333,0.6842105263157894,6,3,0,3
SHIP019137,2,3,1,0.6761111111111111,0,2,1,0.25,0.5263157894736842,7,6,1,3
SHIP019138,7,4,1,0.3705555555555556,3,0,1,0.49999999999999994,0.21052631578947367,4,1,0,2
SHIP019139,3,9,2,0.5772222222222223,0,2,1,0.25,0.6842105263157894,8,0,0,3
SHIP019140,0,8,0,0.9433333333333334,0,1,0,0.4166666666666667,0.47368421052631576,11,0,0,4
SHIP019141,3,5,3,0.49833333333333335,2,0,1,0.16666666666666669,0.7894736842105263,9,6,1,4
SHIP019142,4,0,2,0.42611111111111116,0,2,1,0.16666666666666669,0.5263157894736842,7,5,1,3
SHIP019143,1,8,0,0.5316666666666667,0,2,1,0.16666666666666669,0.5263157894736842,2,3,0,1
SHIP019144,3,8,3,0.633888888888889,0,1,0,0.25,0.47368421052631576,1,5,1,1
SHIP019145,8,2,2,0.9449999999999998,0,1,0,0.4166666666666667,0.47368421052631576,5,2,0,2
SHIP019146,8,2,1,0.18888888888888888,0,2,1,0.0,0.5263157894736842,7,5,1,3
SHIP019147,8,4,3,0.355,2,1,1,0.08333333333333333,0.5263157894736842,3,3,0,2
SHIP019148,5,2,0,0.9127777777777777,0,2,1,0.49999999999999994,0.42105263157894735,7,3,0,3
SHIP019149,5,1,3,0.9677777777777776,0,2,1,0.4166666666666667,0.5263157894736842,10,4,0,4
SHIP019150,5,0,3,0.32833333333333337,1,0,1,0.08333333333333333,0.6842105263157894,9,2,0,4
SHIP019151,1,7,3,0.1938888888888889,0,1,0,0.0,0.47368421052631576,11,4,0,4
SHIP019152,1,5,3,0.14555555555555555,0,2,1,0.0,0.5263157894736842,1,0,0,1
SHIP019153,6,7,0,0.6672222222222222,1,1,1,0.25,0.6842105263157894,8,5,1,3
SHIP019154,0,8,1,0.07,0,1,0,0.0,0.47368421052631576,3,3,0,2
SHIP019155,7,4,2,0.5022222222222221,0,2,1,0.16666666666666669,0.7894736842105263,2,0,0,1
SHIP019156,5,1,1,0.6033333333333333,0,1,1,0.25,0.6842105263157894,1,0,0,1
SHIP019157,0,7,2,0.8094444444444444,2,0,1,0.3333333333333333,0.631578947368421,2,2,0,1
SHIP019158,6,2,2,0.971111111111111,1,2,1,0.4166666666666667,0.631578947368421,12,4,0,1
SHIP019159,2,3,3,0.31,3,1,1,0.08333333333333333,0.7894736842105263,10,5,1,4
SHIP019160,6,9,0,0.10333333333333333,0,1,0,0.0,0.47368421052631576,3,0,0,2
SHIP019161,7,5,0,0.09333333333333335,0,1,0,0.0,0.47368421052631576,2,1,0,1
SHIP019162,7,6,3,0.6716666666666666,0,2,1,0.25,0.5263157894736842,2,4,0,1
SHIP019163,2,8,3,0.43555555555555553,0,1,0,0.16666666666666669,0.47368421052631576,1,4,0,1
SHIP019164,0,7,3,0.26611111111111113,0,2,1,0.08333333333333333,0.5263157894736842,8,3,0,3
SHIP019165,9,2,0,0.5244444444444445,0,2,1,0.16666666666666669,0.5263157894736842,4,4,0,2
SHIP019166,1,6,0,0.8811111111111112,0,1,0,0.3333333333333333,0.47368421052631576,2,4,0,1
SHIP019167,7,6,3,0.4811111111111111,2,1,1,0.16666666666666669,0.5263157894736842,1,6,1,1
SHIP019168,9,1,0,0.8466666666666667,0,1,0,0.3333333333333333,0.47368421052631576,1,1,0,1
SHIP019170,4,7,1,0.21944444444444444,1,0,1,0.0,0.6842105263157894,3,1,0,2
SHIP019171,1,4,2,0.8072222222222223,3,1,1,0.3333333333333333,0.631578947368421,11,2,0,4
SHIP019172,7,4,3,0.07833333333333334,1,1,1,0.0,0.5789473684210527,5,2,0,2
SHIP019173,0,4,2,0.13166666666666668,2,0,1,0.0,0.631578947368421,1,1,0,1
SHIP019174,3,0,0,0.35833333333333334,0,1,0,0.08333333333333333,0.47368421052631576,1,1,0,1
SHIP019175,0,6,2,0.6072222222222223,0,1,1,0.25,0.5789473684210527,1,0,0,1
SHIP019176,5,9,3,0.2505555555555556,0,1,0,0.08333333333333333,0.47368421052631576,5,4,0,2
SHIP019177,7,6,2,0.3983333333333334,0,2,1,0.16666666666666669,0.631578947368421,12,6,1,1
SHIP019178,9,1,2,0.7855555555555556,2,1,1,0.3333333333333333,0.6842105263157894,1,4,0,1
SHIP019179,5,9,2,0.5211111111111111,0,0,1,0.16666666666666669,0.5789473684210527,5,6,1,2
SHIP019180,1,6,3,0.23833333333333334,0,1,0,0.08333333333333333,0.47368421052631576,12,6,1,1
SHIP019181,1,0,2,0.195,0,1,0,0.0,0.47368421052631576,5,6,1,2
SHIP019182,2,0,3,0.7427777777777778,3,1,1,0.3333333333333333,0.894736842105263,3,3,0,2
SHIP019183,8,1,1,0.39499999999999996,2,1,1,0.16666666666666669,0.5263157894736842,4,0,0,2
SHIP019184,8,3,3,0.05000000000000002,0,2,1,0.0,0.5263157894736842,4,4,0,2
SHIP019185,3,2,3,0.2277777777777778,0,0,1,0.08333333333333333,0.5789473684210527,11,4,0,4
SHIP019186,0,8,0,0.8772222222222221,2,1,1,0.3333333333333333,0.5263157894736842,3,5,1,2
SHIP019187,7,5,0,0.40611111111111114,0,0,1,0.16666666666666669,0.7368421052631579,5,5,1,2
SHIP019188,1,9,1,0.37222222222222223,0,1,0,0.08333333333333333,0.47368421052631576,4,4,0,2
SHIP019189,8,6,3,0.6127777777777779,1,2,1,0.25,0.631578947368421,2,5,1,1
SHIP019190,6,9,0,0.8983333333333332,0,0,1,0.4166666666666667,0.5789473684210527,7,5,1,3
SHIP019191,1,7,2,0.2822222222222222,0,1,0,0.08333333333333333,0.47368421052631576,5,4,0,2
SHIP019192,3,1,0,0.5583333333333333,1,2,1,0.25,0.894736842105263,7,2,0,3
SHIP019193,9,5,0,0.3511111111111111,0,2,1,0.08333333333333333,0.5263157894736842,8,2,0,3
SHIP019195,6,2,3,0.23888888888888887,0,2,1,0.08333333333333333,0.5263157894736842,8,3,0,3
SHIP019196,4,7,2,0.5183333333333333,1,2,1,0.16666666666666669,0.7894736842105263,6,0,0,3
SHIP019197,2,5,1,0.26611111111111113,0,1,0,0.08333333333333333,0.47368421052631576,3,0,0,2
SHIP019198,4,6,0,0.47888888888888886,0,1,0,0.16666666666666669,0.47368421052631576,5,0,0,2
SHIP019199,0,3,3,0.024444444444444463,0,0,1,0.0,0.5789473684210527,12,6,1,1
SHIP019200,0,8,1,0.10722222222222222,1,1,1,0.0,0.7368421052631579,3,4,0,2
SHIP019201,8,9,3,0.39333333333333337,1,2,1,0.16666666666666669,0.631578947368421,3,1,0,2
SHIP019202,0,7,2,0.27611111111111114,0,1,0,0.08333333333333333,0.47368421052631576,5,5,1,2
SHIP019203,5,7,0,0.9577777777777776,2,2,1,0.4166666666666667,0.5789473684210527,4,1,0,2
SHIP019204,9,0,2,0.031111111111111117,0,1,0,0.0,0.47368421052631576,2,4,0,1
SHIP019205,8,0,1,0.8322222222222222,0,2,1,0.3333333333333333,0.5263157894736842,2,2,0,1
SHIP019206,6,3,0,0.9455555555555555,0,1,0,0.4166666666666667,0.47368421052631576,5,0,0,2
SHIP019207,2,3,3,0.9933333333333332,3,2,1,0.4166666666666667,0.6842105263157894,12,0,0,1
SHIP019208,6,3,3,0.6733333333333333,0,2,1,0.25,0.5263157894736842,7,6,1,3
SHIP019209,3,9,0,0.06333333333333335,0,1,0,0.0,0.47368421052631576,7,2,0,3
SHIP019210,7,2,1,0.6683333333333334,0,1,0,0.25,0.47368421052631576,5,4,0,2
SHIP019211,4,7,3,0.883888888888889,2,1,1,0.3333333333333333,0.7368421052631579,6,6,1,3
SHIP019212,4,6,3,0.004444444444444445,0,2,1,0.0,0.5263157894736842,4,4,0,2
SHIP019213,0,1,2,0.6577777777777778,0,0,1,0.25,0.5789473684210527,3,2,0,2
SHIP019214,2,6,0,0.5555555555555556,0,1,0,0.25,0.47368421052631576,4,6,1,2
SHIP019215,5,6,2,0.5805555555555555,0,1,0,0.25,0.47368421052631576,11,3,0,4
SHIP019216,3,0,0,0.741111111111111,0,1,0,0.3333333333333333,0.47368421052631576,12,0,0,1
SHIP019217,8,1,1,0.4216666666666667,0,0,1,0.16666666666666669,0.6842105263157894,4,3,0,2
SHIP019218,6,2,1,0.2172222222222222,0,1,0,0.0,0.47368421052631576,3,1,0,2
SHIP019219,3,2,3,0.03777777777777777,2,1,1,0.0,0.5263157894736842,1,0,0,1
SHIP019220,9,4,3,0.528888888888889,0,1,1,0.16666666666666669,0.7368421052631579,7,6,1,3
SHIP019221,2,7,3,0.9033333333333333,0,2,1,0.4166666666666667,0.5263157894736842,12,0,0,1
SHIP019222,9,8,3,0.0188888888888889,2,1,1,0.0,0.5263157894736842,2,0,0,1
SHIP019223,9,3,2,0.8844444444444444,0,1,0,0.3333333333333333,0.47368421052631576,7,2,0,3
SHIP019224,6,2,1,0.5455555555555556,0,0,1,0.16666666666666669,0.6842105263157894,1,3,0,1
SHIP019225,3,7,3,0.23444444444444446,1,1,1,0.08333333333333333,0.5789473684210527,10,5,1,4
SHIP019226,8,7,0,0.06833333333333333,0,1,1,0.0,0.6842105263157894,3,5,1,2
SHIP019227,3,5,1,0.9366666666666665,0,1,0,0.4166666666666667,0.47368421052631576,9,1,0,4
SHIP019228,6,5,0,0.8077777777777777,0,1,1,0.3333333333333333,0.5789473684210527,4,4,0,2
SHIP019229,7,0,1,0.2577777777777778,0,0,1,0.08333333333333333,0.7894736842105263,1,1,0,1
SHIP019230,3,2,0,0.8705555555555555,0,1,0,0.3333333333333333,0.47368421052631576,7,3,0,3
SHIP019231,1,8,1,0.5116666666666667,1,1,1,0.16666666666666669,0.5789473684210527,8,3,0,3
SHIP019232,7,2,1,0.9755555555555555,0,1,0,0.4166666666666667,0.47368421052631576,5,0,0,2
SHIP019233,4,6,2,0.6116666666666666,0,0,1,0.25,0.5789473684210527,9,1,0,4
SHIP019234,1,6,3,0.6416666666666666,0,2,1,0.25,0.5263157894736842,11,1,0,4
SHIP019235,7,0,3,0.7333333333333334,1,2,1,0.3333333333333333,0.631578947368421,2,5,1,1
SHIP019236,3,7,2,0.7672222222222222,3,2,1,0.3333333333333333,0.6842105263157894,2,3,0,1
SHIP019237,9,8,1,0.15833333333333333,0,2,1,0.0,0.5263157894736842,12,5,1,1
SHIP019238,1,2,2,0.36777777777777776,0,2,1,0.08333333333333333,0.7368421052631579,10,5,1,4
SHIP019239,7,9,3,0.26055555555555554,1,1,1,0.08333333333333333,0.5789473684210527,11,4,0,4
SHIP019240,8,2,1,0.3844444444444445,0,1,1,0.08333333333333333,0.6842105263157894,1,0,0,1
SHIP019241,3,0,3,0.16888888888888892,0,0,1,0.0,0.5789473684210527,6,2,0,3
SHIP019242,4,0,2,0.7,0,2,1,0.25,0.5263157894736842,8,2,0,3
SHIP019243,7,8,1,0.8522222222222222,0,2,1,0.3333333333333333,0.5263157894736842,5,5,1,2
SHIP019244,9,3,3,0.6016666666666666,0,1,1,0.25,0.5789473684210527,4,0,0,2
SHIP019245,8,1,2,0.835,2,2,1,0.3333333333333333,0.5789473684210527,10,0,0,4
SHIP019246,3,8,0,0.8694444444444445,2,1,1,0.3333333333333333,0.5263157894736842,5,2,0,2
SHIP019247,2,5,2,0.7966666666666666,0,1,0,0.3333333333333333,0.47368421052631576,9,6,1,4
SHIP019248,7,6,2,0.8494444444444444,0,1,0,0.3333333333333333,0.47368421052631576,3,3,0,2
SHIP019249,2,4,1,0.633888888888889,0,0,1,0.25,0.5789473684210527,5,4,0,2
SHIP019250,8,6,2,0.4516666666666667,2,1,1,0.16666666666666669,0.5263157894736842,5,0,0,2
SHIP019251,1,9,0,0.7344444444444445,0,0,1,0.3333333333333333,0.5789473684210527,2,3,0,1
SHIP019252,2,1,2,0.7638888888888888,0,2,1,0.3333333333333333,0.5263157894736842,3,6,1,2
SHIP019253,4,9,3,0.711111111111111,2,0,1,0.25,0.631578947368421,3,2,0,2
SHIP019254,9,4,2,0.8816666666666666,0,1,0,0.3333333333333333,0.47368421052631576,10,6,1,4
SHIP019255,3,5,2,0.921111111111111,0,1,0,0.4166666666666667,0.47368421052631576,4,0,0,2
SHIP019256,5,1,0,0.0,0,1,0,0.0,0.47368421052631576,4,1,0,2
SHIP019257,0,7,0,0.43611111111111117,0,2,1,0.16666666666666669,0.5263157894736842,11,4,0,4
SHIP019258,7,5,1,0.815,0,0,1,0.3333333333333333,0.8421052631578947,2,3,0,1
SHIP019259,7,1,0,0.47888888888888886,0,1,0,0.16666666666666669,0.47368421052631576,4,4,0,2
SHIP019260,6,7,3,0.26555555555555554,0,1,0,0.08333333333333333,0.47368421052631576,8,1,0,3
SHIP019261,8,2,0,0.8222222222222222,0,1,0,0.3333333333333333,0.47368421052631576,4,2,0,2
SHIP019262,3,7,3,0.3372222222222222,1,1,1,0.08333333333333333,0.7368421052631579,4,1,0,2
SHIP019263,5,2,0,0.9805555555555554,2,2,1,0.4166666666666667,0.8421052631578947,5,2,0,2
SHIP019264,9,8,3,0.003333333333333341,0,1,0,0.0,0.47368421052631576,8,2,0,3
SHIP019265,5,7,1,0.04444444444444445,2,1,1,0.0,0.5263157894736842,4,3,0,2
SHIP019266,6,1,0,0.2677777777777778,0,1,0,0.08333333333333333,0.47368421052631576,6,1,0,3
SHIP019267,0,2,1,0.8738888888888889,0,1,0,0.3333333333333333,0.47368421052631576,9,2,0,4
SHIP019268,2,0,2,0.1622222222222222,0,2,1,0.0,0.7894736842105263,11,3,0,4
SHIP019269,8,6,3,0.8327777777777778,1,2,1,0.3333333333333333,0.631578947368421,2,5,1,1
SHIP019271,1,2,2,0.9772222222222222,1,1,1,0.4166666666666667,0.5789473684210527,9,5,1,4
SHIP019272,3,6,3,0.47222222222222227,2,1,1,0.16666666666666669,0.5263157894736842,4,6,1,2
SHIP019273,1,4,2,0.5116666666666667,2,1,1,0.16666666666666669,0.5263157894736842,4,0,0,2
SHIP019274,0,1,1,0.7816666666666667,0,2,1,0.3333333333333333,0.5263157894736842,2,1,0,1
SHIP019275,2,8,2,0.5833333333333333,0,1,1,0.25,0.5789473684210527,5,2,0,2
SHIP019276,1,0,3,0.42,2,1,1,0.16666666666666669,0.5263157894736842,12,6,1,1
SHIP019277,2,6,2,0.09222222222222223,0,1,0,0.0,0.47368421052631576,4,1,0,2
SHIP019278,7,2,3,0.23222222222222222,0,2,1,0.08333333333333333,0.5263157894736842,1,0,0,1
SHIP019279,3,1,2,0.8883333333333334,0,2,1,0.3333333333333333,0.5263157894736842,5,0,0,2
SHIP019280,9,5,1,0.5755555555555556,0,1,1,0.25,0.5789473684210527,4,2,0,2
SHIP019281,1,7,2,0.10277777777777777,0,0,1,0.0,0.5789473684210527,3,2,0,2
SHIP019282,4,3,0,0.14833333333333332,2,2,1,0.0,0.5789473684210527,3,1,0,2
SHIP019283,4,1,0,0.2772222222222222,0,1,0,0.08333333333333333,0.47368421052631576,5,4,0,2
SHIP019284,3,7,3,0.8455555555555556,0,0,1,0.3333333333333333,0.5789473684210527,12,6,1,1
SHIP019285,4,5,0,0.72,0,0,1,0.25,0.7368421052631579,7,0,0,3
SHIP019286,3,5,3,0.6916666666666667,0,2,1,0.25,0.7368421052631579,7,6,1,3
SHIP019287,6,1,2,0.4616666666666667,0,2,1,0.16666666666666669,0.5263157894736842,5,3,0,2
SHIP019288,4,8,1,0.003333333333333341,2,2,1,0.0,0.5789473684210527,8,2,0,3
SHIP019289,9,0,1,0.4494444444444445,0,1,0,0.16666666666666669,0.47368421052631576,11,4,0,4
SHIP019290,2,7,3,0.3005555555555556,0,2,1,0.08333333333333333,0.631578947368421,10,5,1,4
SHIP019291,5,6,3,0.9199999999999999,0,2,1,0.4166666666666667,0.5263157894736842,5,1,0,2
SHIP019292,6,9,0,0.21444444444444444,0,0,1,0.0,0.5789473684210527,7,4,0,3
SHIP019293,1,7,2,0.6333333333333333,0,1,0,0.25,0.47368421052631576,6,5,1,3
SHIP019294,8,5,2,0.18,0,1,0,0.0,0.47368421052631576,2,3,0,1
SHIP019295,4,3,2,0.023333333333333345,0,0,1,0.0,0.5789473684210527,10,4,0,4
SHIP019296,4,3,3,0.43444444444444447,0,1,1,0.16666666666666669,0.7368421052631579,5,4,0,2
SHIP019297,5,7,0,0.023888888888888904,0,1,1,0.0,0.5789473684210527,4,3,0,2
SHIP019298,8,7,2,0.25277777777777777,0,2,1,0.08333333333333333,0.5263157894736842,5,2,0,2
SHIP019299,2,7,1,0.9905555555555554,0,1,0,0.4166666666666667,0.47368421052631576,5,5,1,2
SHIP019300,5,9,1,0.40944444444444444,0,1,0,0.16666666666666669,0.47368421052631576,5,0,0,2
SHIP019301,0,7,3,0.6611111111111112,1,1,1,0.25,0.5789473684210527,9,4,0,4
SHIP019302,2,3,0,0.6705555555555556,0,0,1,0.25,0.5789473684210527,4,3,0,2
SHIP019303,2,8,3,0.09333333333333335,3,1,1,0.0,0.631578947368421,1,0,0,1
SHIP019304,7,0,2,0.9255555555555555,0,1,0,0.4166666666666667,0.47368421052631576,6,1,0,3
SHIP019305,1,7,3,0.8472222222222223,0,1,0,0.3333333333333333,0.47368421052631576,8,1,0,3
SHIP019306,2,9,1,0.883888888888889,0,2,1,0.3333333333333333,0.6842105263157894,1,3,0,1
SHIP019307,8,1,2,0.7755555555555556,0,0,1,0.3333333333333333,0.5789473684210527,11,3,0,4
SHIP019308,4,5,0,0.22888888888888892,0,0,1,0.08333333333333333,0.6842105263157894,5,2,0,2
SHIP019309,0,2,2,0.925,0,1,0,0.4166666666666667,0.47368421052631576,5,2,0,2
SHIP019311,2,9,0,0.6444444444444444,3,1,1,0.25,0.631578947368421,11,6,1,4
SHIP019313,2,4,2,0.8705555555555555,2,1,1,0.3333333333333333,0.6842105263157894,1,0,0,1
SHIP019314,4,6,3,0.528888888888889,0,0,1,0.16666666666666669,0.7368421052631579,3,0,0,2
SHIP019315,2,9,0,0.7949999999999999,0,2,1,0.3333333333333333,0.5263157894736842,5,5,1,2
SHIP019316,8,5,3,0.71,0,2,1,0.25,0.5263157894736842,1,6,1,1
SHIP019317,9,7,2,0.3488888888888889,0,0,1,0.08333333333333333,0.7368421052631579,12,0,0,1
SHIP019318,9,2,2,0.010555555555555568,2,0,1,0.25,0.3157894736842105,6,5,1,3
SHIP019319,8,3,0,0.9677777777777776,0,1,0,0.4166666666666667,0.47368421052631576,7,0,0,3
SHIP019320,2,9,1,0.6950000000000001,2,1,1,0.25,0.7368421052631579,6,5,1,3
SHIP019321,3,8,1,0.7544444444444445,0,1,0,0.3333333333333333,0.47368421052631576,6,1,0,3
SHIP019322,0,3,2,0.7616666666666667,1,1,1,0.49999999999999994,0.3684210526315789,5,4,0,2
SHIP019323,3,6,1,0.7044444444444444,0,2,1,0.25,0.7894736842105263,8,1,0,3
SHIP019324,5,0,3,0.9161111111111111,0,0,1,0.4166666666666667,0.5789473684210527,8,3,0,3
SHIP019325,4,2,2,0.7366666666666666,0,1,0,0.3333333333333333,0.47368421052631576,2,0,0,1
SHIP019326,6,3,0,0.2816666666666667,0,0,1,0.08333333333333333,0.5789473684210527,2,1,0,1
SHIP019327,6,5,1,0.02833333333333335,2,1,1,0.0,0.5263157894736842,4,6,1,2
SHIP019328,4,7,0,0.48055555555555557,0,2,1,0.16666666666666669,0.5263157894736842,8,2,0,3
SHIP019329,1,9,0,0.6016666666666666,0,1,0,0.25,0.47368421052631576,12,6,1,1
SHIP019330,0,8,3,0.5511111111111111,0,1,0,0.16666666666666669,0.47368421052631576,8,4,0,3
SHIP019331,0,9,0,0.9822222222222221,0,2,1,0.4166666666666667,0.631578947368421,4,0,0,2
SHIP019332,7,9,2,0.7266666666666666,1,2,1,0.3333333333333333,0.631578947368421,10,4,0,4
SHIP019333,0,9,3,0.6111111111111112,0,2,1,0.25,0.5263157894736842,4,2,0,2
SHIP019334,3,9,1,0.16388888888888892,0,1,0,0.0,0.47368421052631576,5,4,0,2
SHIP019335,6,8,0,0.7272222222222222,0,1,1,0.3333333333333333,0.6842105263157894,5,5,1,2
SHIP019336,2,1,0,0.5127777777777778,0,1,0,0.16666666666666669,0.47368421052631576,2,6,1,1
SHIP019337,7,1,1,0.14277777777777778,0,2,1,0.0,0.5263157894736842,4,5,1,2
SHIP019338,7,4,3,0.7783333333333333,0,2,1,0.3333333333333333,0.5263157894736842,4,6,1,2
SHIP019339,4,6,2,0.22444444444444445,0,1,1,0.08333333333333333,0.6842105263157894,3,1,0,2
SHIP019340,8,5,0,0.32055555555555554,0,2,1,0.08333333333333333,0.7894736842105263,8,1,0,3
SHIP019341,1,9,2,0.43111111111111117,0,0,1,0.16666666666666669,0.5789473684210527,9,3,0,4
SHIP019342,8,6,3,0.5872222222222223,2,1,1,0.25,0.5263157894736842,3,4,0,2
SHIP019343,6,4,0,0.6655555555555555,0,1,0,0.25,0.47368421052631576,12,3,0,1
SHIP019344,8,6,1,0.31555555555555553,1,2,1,0.08333333333333333,0.631578947368421,1,0,0,1
SHIP019345,7,4,1,0.17722222222222223,2,2,1,0.0,0.5789473684210527,3,2,0,2
SHIP019346,7,8,3,0.6705555555555556,1,0,1,0.25,0.7894736842105263,5,2,0,2
SHIP019347,2,9,1,0.26555555555555554,2,2,1,0.08333333333333333,0.7894736842105263,7,1,0,3
SHIP019348,3,4,2,0.10722222222222222,0,1,1,0.0,0.631578947368421,5,0,0,2
SHIP019349,2,4,0,0.9983333333333333,0,1,0,0.4166666666666667,0.47368421052631576,4,6,1,2
SHIP019350,5,8,0,0.2777777777777778,2,1,1,0.08333333333333333,0.6842105263157894,1,3,0,1
SHIP019351,1,9,1,0.7694444444444444,0,1,0,0.3333333333333333,0.47368421052631576,8,1,0,3
SHIP019352,0,2,0,0.20222222222222225,1,2,1,0.0,0.631578947368421,12,1,0,1
SHIP019353,5,8,2,0.9572222222222222,0,2,1,0.4166666666666667,0.7368421052631579,3,4,0,2
SHIP019354,2,8,1,0.37833333333333335,0,2,1,0.08333333333333333,0.631578947368421,8,3,0,3
SHIP019355,5,9,2,0.9477777777777778,0,2,1,0.4166666666666667,0.5263157894736842,8,3,0,3
SHIP019356,0,4,1,0.40777777777777774,0,2,1,0.16666666666666669,0.5263157894736842,11,4,0,4
SHIP019357,5,8,0,0.06777777777777777,0,0,1,0.0,0.5789473684210527,12,4,0,1
SHIP019358,2,7,2,0.8955555555555554,0,2,1,0.4166666666666667,0.5263157894736842,12,2,0,1
SHIP019359,1,6,2,0.1277777777777778,0,1,1,0.0,0.631578947368421,7,4,0,3
SHIP019360,6,3,0,0.8916666666666666,0,2,1,0.4166666666666667,0.5263157894736842,6,2,0,3
SHIP019361,3,4,1,0.14166666666666666,0,1,0,0.0,0.47368421052631576,3,5,1,2
SHIP019362,1,6,3,0.0838888888888889,0,1,0,0.0,0.47368421052631576,11,0,0,4
SHIP019363,0,9,2,0.43277777777777776,0,0,1,0.16666666666666669,0.5789473684210527,11,0,0,4
SHIP019364,7,4,0,0.5449999999999999,0,0,1,0.16666666666666669,0.5789473684210527,1,0,0,1
SHIP019365,4,9,2,0.8616666666666666,1,2,1,0.3333333333333333,0.631578947368421,11,4,0,4
SHIP019367,8,7,3,0.6805555555555556,0,2,1,0.25,0.5263157894736842,6,0,0,3
SHIP019368,4,8,1,0.04555555555555557,0,1,1,0.0,0.5789473684210527,9,1,0,4
SHIP019369,4,5,0,0.065,2,1,1,0.0,0.5263157894736842,6,5,1,3
SHIP019370,6,9,0,0.2277777777777778,2,1,1,0.08333333333333333,0.5263157894736842,5,2,0,2
SHIP019371,7,5,2,0.05666666666666667,0,1,0,0.0,0.47368421052631576,2,0,0,1
SHIP019372,9,2,2,0.07444444444444445,0,1,0,0.0,0.47368421052631576,12,3,0,1
SHIP019373,0,3,0,0.19,0,2,1,0.0,0.5263157894736842,2,6,1,1
SHIP019374,2,3,1,0.08333333333333334,0,2,1,0.0,0.7368421052631579,8,3,0,3
SHIP019375,6,5,1,0.40777777777777774,2,2,1,0.16666666666666669,0.5789473684210527,3,6,1,2
SHIP019376,0,2,0,0.38222222222222224,0,2,1,0.08333333333333333,0.5263157894736842,2,1,0,1
SHIP019377,2,1,1,0.23222222222222222,0,1,1,0.08333333333333333,0.7368421052631579,1,2,0,1
SHIP019378,5,2,0,0.5205555555555557,0,1,0,0.16666666666666669,0.47368421052631576,3,1,0,2
SHIP019379,3,7,2,0.31444444444444447,0,0,1,0.08333333333333333,0.5789473684210527,3,1,0,2
SHIP019380,7,8,0,0.6616666666666666,1,2,1,0.25,0.631578947368421,3,5,1,2
SHIP019381,5,7,1,0.48055555555555557,0,1,0,0.16666666666666669,0.47368421052631576,4,2,0,2
SHIP019382,9,6,1,0.9438888888888888,0,1,0,0.4166666666666667,0.47368421052631576,1,5,1,1
SHIP019383,0,6,0,0.7394444444444443,2,2,1,0.3333333333333333,0.5789473684210527,11,4,0,4
SHIP019384,2,1,1,0.19777777777777777,0,1,1,0.0,0.6842105263157894,5,3,0,2
SHIP019385,0,4,3,0.96,0,1,1,0.4166666666666667,0.631578947368421,7,3,0,3
SHIP019386,0,4,3,0.7222222222222223,0,1,0,0.3333333333333333,0.47368421052631576,2,2,0,1
SHIP019387,3,8,1,0.38833333333333336,0,2,1,0.5833333333333333,0.15789473684210525,9,1,0,4
SHIP019388,3,9,2,0.42,0,1,0,0.16666666666666669,0.47368421052631576,8,5,1,3
SHIP019389,5,2,0,0.41,0,2,1,0.16666666666666669,0.5263157894736842,4,5,1,2
SHIP019390,3,7,2,0.3438888888888889,0,1,0,0.08333333333333333,0.47368421052631576,10,3,0,4
SHIP019391,8,1,1,0.6444444444444444,0,2,1,0.25,0.5263157894736842,6,3,0,3
SHIP019392,5,9,2,0.5327777777777778,0,1,0,0.16666666666666669,0.47368421052631576,8,5,1,3
SHIP019393,9,5,3,0.7416666666666667,0,1,0,0.3333333333333333,0.47368421052631576,9,1,0,4
SHIP019394,0,6,3,0.44111111111111106,0,1,0,0.16666666666666669,0.47368421052631576,5,4,0,2
SHIP019395,7,9,2,0.16333333333333333,2,2,1,0.0,0.8421052631578947,1,6,1,1
SHIP019396,3,1,1,0.21166666666666667,3,1,1,0.0,0.8421052631578947,5,0,0,2
SHIP019397,8,7,2,0.09277777777777779,0,1,0,0.0,0.47368421052631576,2,1,0,1
SHIP019398,4,9,3,0.22000000000000003,0,1,0,0.0,0.47368421052631576,6,2,0,3
SHIP019400,8,7,1,0.883888888888889,2,2,1,0.3333333333333333,0.5789473684210527,1,4,0,1
SHIP019401,4,9,0,0.1188888888888889,2,1,1,0.0,0.5263157894736842,1,6,1,1
SHIP019402,5,1,3,0.19333333333333336,2,0,1,0.0,0.7894736842105263,3,3,0,2
SHIP019403,7,6,1,0.6283333333333334,1,1,1,0.25,0.5789473684210527,5,2,0,2
SHIP019404,9,5,1,0.8272222222222223,0,2,1,0.3333333333333333,0.5263157894736842,3,4,0,2
SHIP019405,3,1,3,0.9672222222222222,0,1,0,0.4166666666666667,0.47368421052631576,11,6,1,4
SHIP019406,3,8,1,0.38055555555555554,1,1,1,0.08333333333333333,0.5789473684210527,7,1,0,3
SHIP019407,7,0,2,0.6916666666666667,2,1,1,0.25,0.5263157894736842,5,6,1,2
SHIP019408,7,8,3,0.9688888888888889,0,1,0,0.4166666666666667,0.47368421052631576,1,2,0,1
SHIP019409,6,5,1,0.9966666666666666,3,1,1,0.4166666666666667,0.631578947368421,4,1,0,2
SHIP019410,9,5,1,0.37833333333333335,0,1,0,0.08333333333333333,0.47368421052631576,9,0,0,4
SHIP019411,3,9,0,0.5205555555555557,0,0,1,0.16666666666666669,0.8421052631578947,7,4,0,3
